epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.5226038463518654,1.2847883088487975,0.2922347362181387,0.17293294293771339,0.24840005810426427,0.25909026577327154
2,0.47940891348874903,0.29743923025384456,0.7788974510966212,0.7309367648056719,0.7085235261703848,0.7930902146828437
3,0.22435726399835146,0.2472955438047713,0.8174273858921162,0.7694548039149128,0.760431665088138,0.798481782513149
4,0.1824460307654308,0.2963514148811465,0.7984588026081803,0.7461322530934721,0.7291942271948507,0.7805049661785118
5,0.1477613707850228,0.29982181480170794,0.8162418494368702,0.7559764655624802,0.7602672486125559,0.7805376436529813
6,0.10295656693666438,0.33882664018175335,0.8026081802015412,0.7437911846552279,0.716187678129525,0.79513381646211
7,0.09627734680830592,0.22394452345076682,0.8589211618257261,0.7711405085422304,0.7544689780901652,0.7929826863558149
8,0.07578018112321266,0.44614786907709136,0.7184350918790753,0.7308283088185396,0.7244126190471951,0.7923385022951253
9,0.06912584268523038,0.2474943194401034,0.8482513337285121,0.7796593209320904,0.8096725938616955,0.7670271137755076
10,0.06655336052508702,0.23675623118111283,0.8529934795494961,0.7649380906092598,0.7324967895671792,0.8084888205369986
11,0.06479049334635599,0.40369254484293904,0.8079430942501482,0.753924919486416,0.7656509227646264,0.7762836639981734
12,0.052987931396152085,0.31192636909959665,0.8761114404267931,0.8002664636691564,0.8227966494321637,0.7844907086339131
13,0.048625281069049175,0.36445429544048685,0.8595139300533492,0.759516657202529,0.7231361803965246,0.806147155250825
14,0.0515188155108019,0.41203528392355954,0.8678126852400712,0.7706413089534765,0.7923603048718818,0.7725816053314493
15,0.045196760658008074,0.2951298169234787,0.8778897451096621,0.8021827417133366,0.8151239673314902,0.799126811195639
16,0.040764720843964784,0.3966541721579288,0.8506224066390041,0.7608960738020458,0.7381586151012653,0.8073436849384568
17,0.04148853888634968,0.3607644068023576,0.8630705394190872,0.7815745347704615,0.804618109372088,0.7754984793013457
18,0.03753447250599653,0.37949570403350075,0.8784825133372851,0.784499017476886,0.8260937492977949,0.7588315258408163
19,0.034172700619448326,0.42824729657568233,0.8506224066390041,0.7499403266625075,0.7656513290787208,0.7554547255298653
20,0.04421830576412939,0.38505117697579566,0.8559573206876111,0.7855422423776692,0.8367475377343856,0.7667909362132844
21,0.03645738535786416,0.3830716020129145,0.8666271487848252,0.7651224179324808,0.8189630153248412,0.7403754731600559
22,0.03049448827411388,0.3580280830157907,0.8832246591582691,0.8091595549291279,0.7986342569150662,0.821909828096309
23,0.03420099417284794,0.360190337787697,0.8814463544754001,0.7832307235030868,0.8028263423804877,0.76670574426668
24,0.03169781530636674,0.48180267043885405,0.8713692946058091,0.784772790733664,0.8101124403269008,0.7797746043152399
25,0.02817368632162748,0.47465832456824575,0.8778897451096621,0.7676930351399041,0.8280743808216339,0.7461913617808156
26,0.0205082579487163,0.46514483410601953,0.8737403675163011,0.7834597551022272,0.816475477601733,0.7692766628511221
27,0.023141712949958107,0.4276971984435747,0.8820391227030231,0.7943797775934733,0.8091451745265461,0.782229351955611
28,0.025485342716085477,0.46583800933355796,0.8808535862477771,0.7891752649915907,0.8709333964700642,0.7435896755853026
29,0.021482734557542033,0.4150592798876855,0.8660343805572022,0.791306271043528,0.7935350921127007,0.7965735597847393
30,0.01753714260320762,0.4409861284042151,0.8755186721991701,0.7866410829690597,0.819319036727861,0.767024381837488
31,0.020656012802238482,0.4881685757832017,0.8820391227030231,0.7991798235654937,0.8402426088101561,0.7728565835816503
32,0.02022322042196822,0.4520554694097033,0.8761114404267931,0.7924955692011785,0.8323789631868594,0.7721711039603407
