epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.405219149082265,1.3383058636155847,0.19988479262672812,0.17737837704948323,0.23460973707763697,0.3210969194683923
2,0.4629793391688496,0.3994939938340693,0.6745391705069125,0.6574328332088478,0.6357121613145436,0.741105507481674
3,0.23274590705144912,0.2549299104055485,0.8012672811059908,0.7552447215935142,0.7693326179449961,0.7551306414997141
4,0.17653421002790226,0.20800764210385028,0.8392857142857143,0.789296164411603,0.7612235486764661,0.8315226427709547
5,0.12546322816084568,0.3094391116676278,0.783410138248848,0.7284931099256423,0.7136663600314762,0.7849401856324241
6,0.10471804935034325,0.2967275913566756,0.793778801843318,0.738230143677254,0.7269290431064978,0.7880827490200355
7,0.09374811974125385,0.27976499894988316,0.8381336405529954,0.76356390419215,0.762441406650339,0.7870895627626655
8,0.08594788102925012,0.3279128065302371,0.7891705069124424,0.7422791873945102,0.7300033241339524,0.786033020392558
9,0.06570840711067166,0.2539748852125005,0.8404377880184332,0.7833377752925331,0.7972215938418029,0.7859670888721807
10,0.07023217939257338,0.3257014812990921,0.7926267281105991,0.7756407399908102,0.7685241127575851,0.8071401713817367
11,0.059320809323124335,0.32828137549536407,0.8323732718894009,0.7595738735450291,0.7976869177754795,0.7465883264841592
12,0.0662586188867321,0.37060216492462955,0.7793778801843319,0.7565534043331692,0.7428592903235839,0.7944611885881302
13,0.044378626951037954,0.415139007913671,0.8300691244239631,0.7478988906345709,0.7549816926835681,0.7541534032433581
14,0.0585244531884008,0.3079585523553773,0.8444700460829493,0.7726118874178552,0.7599814544931357,0.8033071324781957
