epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.3256080007787374,1.8515196548749322,0.051267281105990783,0.05399971949672204,0.19423790521833875,0.26975451366248676
2,0.4662986809580685,0.44902538441836015,0.7188940092165899,0.6103286404272168,0.7101918850681359,0.6102573232916912
3,0.23549175235278796,0.42768643153448627,0.7402073732718893,0.6394843754213974,0.7861379644707054,0.6305318779406821
4,0.15368314174082037,0.36570714667522386,0.8110599078341014,0.677343812785615,0.7831544846856181,0.61871106888582
5,0.09549955719174186,0.4017921965415765,0.8433179723502304,0.7376580165632687,0.791644665539165,0.7216225429967823
6,0.06988255530784085,0.5337109663202794,0.8150921658986175,0.7165215651597904,0.7783361508726473,0.6922625480088316
7,0.053386654240272564,0.5703930451451165,0.8266129032258065,0.7401141892565228,0.7896206023476451,0.7060770373198956
8,0.04343715673317921,0.6810376675451041,0.8231566820276498,0.700363655897927,0.8063432102135865,0.650757053294874
9,0.0367682175578353,0.879159065812112,0.8191244239631337,0.7103577025149521,0.7662697812719826,0.6826303703125023
10,0.030856024923748483,0.8789112498344188,0.826036866359447,0.7034242404048214,0.746692319067793,0.6845716998772853
11,0.02485933297698834,0.8993756100027318,0.831221198156682,0.7465611152740543,0.7814520280524919,0.7265513054455827
12,0.023301986322923574,1.0201068018285804,0.8398617511520737,0.75963845998675,0.7993830876085717,0.7355419585775292
13,0.02044568979978384,1.192071667957161,0.8266129032258065,0.6956930794134377,0.7703548627240698,0.6719906855918156
14,0.018184629124498974,1.430601162412605,0.815668202764977,0.6708960008311512,0.7541351910514656,0.6374875121082128
15,0.01743591773363593,1.0759054438232243,0.8294930875576036,0.71706929031557,0.7913626971552867,0.6716631469861324
16,0.015382045149442277,1.2019550452424188,0.809331797235023,0.7204922749871872,0.7967793227988221,0.6828979040328773
17,0.012489064799170328,1.4937366484338936,0.8214285714285714,0.6895251785941391,0.7882534743783502,0.6490694727858006
18,0.012594552673668049,1.1405463933503257,0.8185483870967742,0.7295578344664235,0.7677611435644992,0.7204037509315444
19,0.010975648769931477,1.3015117550998954,0.8081797235023042,0.7148436550190765,0.7695017747154259,0.6950553776463548
