epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.3497404822179146,1.0531907509750045,0.5690574985180794,0.19195976652212168,0.2811728117552192,0.21383301132968777
2,0.4627112296183367,0.4918282067433531,0.7575577949021932,0.5690247530200775,0.8207338783197271,0.5149960297065361
3,0.23599900699475104,0.4232305306916676,0.8120924718435092,0.6727687083314142,0.8534549046744445,0.5877412090666512
4,0.1517863975993047,0.4295342121712706,0.8203912270302312,0.6987806760268357,0.8078868066056716,0.6487707194321989
5,0.0942502593848499,0.4023251667820429,0.8506224066390041,0.7633504623659725,0.8434839348040215,0.730284613429569
6,0.06752334630712269,0.5437963801193457,0.8174273858921162,0.7020372505525951,0.8031251556985165,0.6491363628856897
7,0.0522142029083614,0.6622984836161981,0.8280972139893301,0.6898638965896827,0.8090723771040272,0.6489734963619048
8,0.04151856350575611,0.6102364589874719,0.8441019561351512,0.7340916851698588,0.754934959699859,0.7270434822398303
9,0.036010398231620014,0.631582806152594,0.8606994665085952,0.743576488212193,0.8218718110644254,0.6928958907296351
10,0.028396981533816798,0.778348669390022,0.8429164196799052,0.7107180622003003,0.8058908658754895,0.6575662232150405
11,0.026571386728082073,0.6866071435738609,0.8547717842323651,0.7473273664096837,0.7718332661459323,0.7300449157822259
12,0.023039561574677285,0.988754164975794,0.8411381149970362,0.700623156223317,0.7772167190397286,0.664703299843883
