epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.3384068515347218,1.404109193405635,0.17657445556209536,0.10494643459762885,0.20986355380273794,0.20304303783179603
2,0.4671265396556218,0.45700159714832694,0.7686874632136551,0.5016289533557178,0.659983127329144,0.4910031177519109
3,0.24036948551386147,0.5840868945561455,0.7292525014714538,0.5040741826406375,0.7356157416237524,0.4972457321720771
4,0.1518475907879869,0.396547978775884,0.8234255444379046,0.655544714189946,0.8113440860215054,0.6238699234915
5,0.0925170504246319,0.6650104716468953,0.7892878163625662,0.6062526192332653,0.815581814754667,0.5577509779929473
6,0.06830358901754897,0.6676300991077343,0.7598587404355504,0.6131367404809442,0.7597788928492325,0.5741788211806443
7,0.05185390716110612,0.6640064482443718,0.8145968216597999,0.6525558758679956,0.7538862911888261,0.6201376822534828
8,0.04035503713193525,0.8012958635235021,0.807533843437316,0.6479732011520795,0.7355191033839986,0.6460390004278868
9,0.035710942808818195,0.9528001365585682,0.809299587992937,0.6835099175317053,0.7072632435864261,0.67613119667232
10,0.029163152107905828,0.8437180085259539,0.835197174808711,0.6919695384295733,0.7637547395670045,0.6690647574804837
11,0.026480936886265367,0.9612303649336496,0.8193054738081225,0.6943601906789906,0.741694775076658,0.6888804964226354
12,0.022222307277817925,1.215992762000011,0.79635079458505,0.6586992265491762,0.7250712775111469,0.6519435790777636
13,0.02029630248394075,1.2984840806081894,0.8163625662154208,0.6248943007053743,0.76387122384042,0.5796508371560527
14,0.019163289144657616,1.177372768507293,0.8293113596233078,0.6804677155176542,0.7613635288207323,0.6630008171002773
15,0.016093658482047687,1.0469985743873367,0.8357857563272513,0.6978646550804429,0.7479701194846401,0.6643731618352484
16,0.01333418328910203,1.242110136651404,0.8169511477339612,0.6782868988477203,0.8165172706833247,0.6363871085524103
17,0.013255821285798077,1.167403169891331,0.8469688051795173,0.7281565039603098,0.7882638075177765,0.6907805143870555
18,0.012488447974401302,1.1253675756111592,0.8493231312536786,0.7316566591865196,0.7876540863796417,0.6998145446117203
19,0.009050638735528065,1.3289868726548433,0.8216597998822837,0.7285603252503589,0.7745519055385677,0.7111536723591476
20,0.011056006004674887,1.5099470485036874,0.8269570335491465,0.6766942206255153,0.7739448164590289,0.6525000962036032
21,0.009107273410490217,1.7470715361143507,0.8098881695114774,0.6618083671411837,0.7318284636111185,0.6420988543383188
22,0.007351470941202653,1.3847184319755315,0.8246027074749853,0.6579365168163421,0.7211860878595545,0.650331496006354
23,0.006377294347317656,1.800144226377328,0.8087110064743968,0.6824105979485656,0.7667490388607552,0.6577025547815694
24,0.006057523891597257,1.5874752378960781,0.8204826368452031,0.6706217080438138,0.7502495528817422,0.6496401918216597
25,0.006192583291826902,1.5732790288745289,0.8381400824014126,0.7250351848825417,0.8181613358086448,0.6889954800157935
