epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.5721587943580915,1.5434121659823827,0.09504608294930876,0.0719344442311702,0.13386153253529218,0.16998927926441418
2,1.0175118918688792,0.5936268658510276,0.6538018433179723,0.48215327694961363,0.4438163697656896,0.6337508318127826
3,0.4435622069352078,0.38074498241102056,0.744815668202765,0.6798412726269126,0.6555333445444457,0.7449676002180607
4,0.26643073734528616,0.3360106469398098,0.7609447004608295,0.7231660923118308,0.7177765498624986,0.770480940350352
5,0.20088202228664226,0.34592855415706125,0.7586405529953917,0.7219989129024713,0.7019988393757368,0.782541556083406
6,0.15625019505057694,0.29039391140187426,0.8029953917050692,0.7414682803830389,0.7373946247110578,0.7822268593169015
7,0.12610074895311077,0.35267854056188036,0.7736175115207373,0.7453428220487365,0.7310681497219814,0.8034695601787175
8,0.1148962517321672,0.23685647751803376,0.8611751152073732,0.7936157581785744,0.7929118467882059,0.8028346923635683
9,0.09808216544465637,0.3128693452038403,0.8197004608294931,0.757568086538224,0.7938869842204123,0.7671444097640634
10,0.09210706502199173,0.2480634861006235,0.8605990783410138,0.8069463057828947,0.8159228953016735,0.8079013214481195
11,0.07373505586512247,0.31148250302898567,0.8300691244239631,0.7612618500849988,0.7767473931347632,0.7777272405186518
12,0.07152544807220967,0.27974951725211994,0.8542626728110599,0.767208884978405,0.7771493887477304,0.7753089864916216
13,0.06905925452252323,0.30715157505723517,0.8231566820276498,0.769369408250632,0.7688859371292194,0.7927681783267122
14,0.05942970292010116,0.32525806201738305,0.8202764976958525,0.7789760097714874,0.7879164582849,0.792571305843368
15,0.054963905166588584,0.3657591169799811,0.8559907834101382,0.7747306795943542,0.8146009818956236,0.7666909220461513
16,0.050711360246048505,0.3756979531151176,0.8323732718894009,0.770771830002575,0.7889784343219015,0.7762014924370108
17,0.04903457393289878,0.381118616180694,0.8162442396313364,0.7743868106768804,0.7848983172118985,0.795534367805599
