epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.5819570827034284,1.738242506980896,0.036180308422301306,0.04513664977404989,0.08791041751794725,0.17631196319686307
2,1.0665165883190226,0.5782859656545851,0.6548042704626335,0.5166051122676802,0.47617110797144696,0.6706153280451091
3,0.4745451568994882,0.39833898731955775,0.7621589561091341,0.6544295931819354,0.592421157898268,0.7577490338710829
4,0.29853531774484887,0.3130256498956846,0.7953736654804271,0.7267501023447644,0.6971398908577534,0.7759913193100859
5,0.2200039766447724,0.25194828227783245,0.8208778173190985,0.7297389772168291,0.6891903143532172,0.7824741933569012
6,0.16380629860708174,0.23425756302593206,0.8552787663107948,0.7727630169990232,0.7570353002522415,0.7923821658225659
7,0.13088513165712357,0.243701456500545,0.8529062870699882,0.780581528925343,0.8057133643432527,0.778586567805915
8,0.1180858775832743,0.22196349859479125,0.8683274021352313,0.7984370488723803,0.7988471549451125,0.8031210750286385
9,0.09986279331991132,0.2771818140625126,0.8374851720047449,0.7462247144309246,0.7492550322980013,0.7668517279757248
10,0.09089094040177341,0.27856875724090197,0.8517200474495848,0.7969642047195572,0.8011591655993275,0.8074644779273435
11,0.0792079660865777,0.25636110664722594,0.872479240806643,0.7886888600353953,0.783429555000361,0.8065078809903234
12,0.06930807440207815,0.25829563557851576,0.8481613285883749,0.7874989979459242,0.763844762375267,0.8211096753432401
13,0.06569458583791582,0.2675018659981476,0.8706998813760379,0.7903907418527758,0.8169112942701542,0.7798062641301851
14,0.055586723938039595,0.32743598688318376,0.8576512455516014,0.7688286313907193,0.8000494915758082,0.772896242971238
15,0.06271696512429219,0.25892636793475876,0.872479240806643,0.7854837120532683,0.8000395827172936,0.7916179309735013
