epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.60319732495074,1.504767307528743,0.0978450786255096,0.06352393742908952,0.11776237408539939,0.14158884012079048
2,1.1054605498628796,0.7281503268965969,0.5876528829353523,0.4837340637140798,0.441838448158085,0.6389230775313915
3,0.4944407928664729,0.4388265893967063,0.6942341292952825,0.6134521607939256,0.5692557597063194,0.7019103044000775
4,0.2976798950782362,0.3407592643742208,0.7460687245195108,0.6794579280819804,0.6426670419308556,0.7477155253703716
5,0.20371008699513832,0.31972261932161117,0.7827606290040768,0.7176109539317631,0.7043235661063331,0.7543137158303982
6,0.17049542550911317,0.37011906049317783,0.7431566686080373,0.6872896113408796,0.7015805746931179,0.7204566053730047
7,0.14802103609127817,0.2337380775457455,0.8398369248689574,0.7501379226514749,0.7887102022280844,0.729250152889416
8,0.12385836974629816,0.21741591891084142,0.8514851485148515,0.7435377754405085,0.7875097142261241,0.7138143157978556
9,0.10039120524207938,0.2499539242470982,0.8363424577751892,0.7471166009097774,0.7761238845985102,0.7446331843752787
10,0.08923769984745754,0.26822127803246043,0.844496214327315,0.7740463836816469,0.8203729782886872,0.7595139093980132
11,0.08642108721728876,0.28509811998595036,0.8246942341292953,0.7293074577918615,0.8037409333591646,0.7082424606545408
12,0.07825811994964925,0.24538779192651552,0.8613861386138614,0.7646473713905733,0.8182964047327921,0.73661787838046
13,0.07002238717527604,0.25539465229761577,0.8701223063482819,0.7771094159247243,0.8484704130220665,0.7313619537786262
14,0.05615016241680901,0.2548139414618533,0.8596389050669773,0.7710556156171448,0.8186736094631814,0.7456536568462814
15,0.05852515848775236,0.270304729236361,0.8450786255096098,0.7585785904142303,0.7982360583373506,0.747248285791134
16,0.04963847022187316,0.30163609899614974,0.8608037274315666,0.7572926294170912,0.8233981237342762,0.7216686298598483
17,0.04599641794602404,0.25201507368506604,0.8619685497961561,0.7802043879788648,0.8379918283102715,0.7431764618329312
18,0.047676491700464264,0.258014921132363,0.8642981945253349,0.7673305540584086,0.8251536814594738,0.7305949999554301
19,0.050108245000647346,0.26893249331031394,0.8683750728013978,0.7646016205592503,0.854870091952046,0.7063557991222498
20,0.037650658852280174,0.2681926341410198,0.877693651718113,0.7794742145366625,0.8382591191387012,0.7412377599371718
21,0.03979246219277452,0.2703518681609475,0.8567268491555038,0.7639210963412995,0.8109591006653274,0.7386459478613416
22,0.03802943216056897,0.2852753146435134,0.8666278392545137,0.777284804767673,0.8255725012958105,0.7555237417130446
23,0.03356712247368018,0.3031124866601776,0.8712871287128713,0.7804177234391204,0.8480614586981814,0.7354759636102305
24,0.03661695962062299,0.2681855898207922,0.8672102504368084,0.7844865390044851,0.8326781399389712,0.7536682763494761
25,0.03386766043873855,0.27753141110440116,0.8642981945253349,0.7801855619190733,0.8218475495006482,0.7544240936979305
26,0.03837863808137558,0.2825798994917595,0.8578916715200932,0.7692012866373444,0.8117436237355309,0.7476775550240902
27,0.02878456933858787,0.30579029998777213,0.8753640069889342,0.7857049886997258,0.8494511409569527,0.7413203051862884
28,0.03127845076026992,0.31628524596076374,0.8590564938846826,0.7736706051524072,0.838485723583054,0.7347276441025014
29,0.02819484285076746,0.3168426286423777,0.8543972044263249,0.7735779180569459,0.8362369952339515,0.7359676846833337
30,0.031444957720353,0.3269137092870046,0.8730343622597554,0.7806873574267847,0.8534962894173,0.7277486652924072
31,0.02843627953607554,0.32922305659977374,0.8596389050669773,0.7790731922137001,0.831442923210954,0.7442271783189731
32,0.02061995599838413,0.3107245665757579,0.8741991846243448,0.7893049037866525,0.8431582976699387,0.7488300406020804
33,0.029706215928528318,0.31317179196095685,0.8654630168899243,0.785678230325037,0.8258458591064167,0.758409931621743
34,0.024511035599851242,0.3165773158812886,0.8741991846243448,0.7860670658267249,0.8477555678007638,0.7427540511406096
35,0.02225248657226264,0.3158646610692341,0.8747815958066395,0.7877169475659346,0.8434500511351075,0.7466424433550708
36,0.016022373836642387,0.31437656534075764,0.8747815958066395,0.7987524705583496,0.8502508761388377,0.7613826903462451
37,0.0196516160173111,0.3331046079109641,0.8846825859056494,0.7972611636283933,0.865307234022593,0.7506103804770535
38,0.020286187574867037,0.3107979119292765,0.8806057076295865,0.7937295691881975,0.848605128864642,0.754891459253565
39,0.0202025109155209,0.32392169812535737,0.877693651718113,0.7908765784906994,0.8552981908557845,0.7446920448727646
40,0.0182081577874652,0.3123345672027898,0.8741991846243448,0.7857444793291445,0.8455348177294439,0.7434393259902488
41,0.019334965618464543,0.32726317762107676,0.871869539895166,0.7835982827270404,0.8502808664596626,0.7378525289045051
42,0.016037705354117963,0.3314212638632415,0.8759464181712289,0.785335707179286,0.846577280250648,0.7409785534007016
43,0.017940531241106755,0.32997567188234217,0.8806057076295865,0.7886987410723162,0.8538602583169624,0.7413901689931717
