epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,0.8691733120118871,0.5344255992465399,0.6241849436870184,0.5930161212990807,0.5630223024920701,0.6915713547988468
2,0.40993566565653855,0.42421602800657804,0.6615293420272673,0.6688037832401348,0.6478395029287689,0.764952989367161
3,0.26763894895420354,0.7299943806772883,0.7978660343805573,0.6618910436543065,0.6815870015009453,0.7264967280531701
4,0.18900305571801523,0.6456365873521215,0.8221695317131001,0.7798418141253052,0.779642933892555,0.7970723112785894
5,0.14668034459738172,0.6044380986528598,0.8221695317131001,0.7728329161477863,0.7468472677978941,0.8150348448466873
6,0.13636017084559973,0.7749768165522255,0.7925311203319502,0.7367103613016289,0.7464932387522534,0.7648552771665071
7,0.11570356705171221,0.914221434466361,0.8553645524599881,0.7183917612826657,0.7344415037587876,0.7601661261005619
8,0.1036558776655618,0.752414147899551,0.8369887374036752,0.7329603958791194,0.7478031441001213,0.7620708470797662
9,0.08812945643987725,0.9202176984648428,0.8737403675163011,0.8183889067298166,0.8313770426345287,0.812814780391358
10,0.06584881993339342,1.1220265728536767,0.8761114404267931,0.798296183590061,0.8510118532082356,0.7691222799143889
11,0.04753559082198669,1.1659372935679047,0.8820391227030231,0.808638285002731,0.8511167316906567,0.7766791020927517
12,0.055176193998469146,0.9401110346085979,0.8755186721991701,0.7909216284602004,0.8339526462897521,0.7679243716117998
13,0.03574207776965683,0.9078537308980479,0.8755186721991701,0.8155444956262768,0.845429564904849,0.8004112752059908
14,0.046930879055905865,1.0895661681850533,0.890337877889745,0.8176430206283903,0.8526699731387871,0.7911029821337993
15,0.03692857863874558,0.85324112062977,0.8873740367516301,0.8296441589593916,0.8404116703530644,0.8206552192570721
16,0.029190388959421613,1.0594399944888087,0.8826318909306461,0.8334393475849635,0.8585155500104771,0.8143284041299222
17,0.029350088681231307,1.059019529935155,0.8832246591582691,0.805658628941549,0.8559319143992202,0.7728535177238237
18,0.030030415221185918,1.0114886792583464,0.8850029638411381,0.8287548025473949,0.84698991912999,0.8142146573921074
19,0.02463440403191592,1.282454326767162,0.8707765263781861,0.8157173742160018,0.8526399386251408,0.7924599439403374
20,0.02257742922515985,0.9166064888035159,0.8743331357439241,0.8023559372021024,0.8343251292218659,0.788337696762601
21,0.029775596286772805,1.115857873796429,0.8820391227030231,0.819075995779258,0.8591341674672993,0.789096720423631
22,0.019047858851776896,1.1812609249669537,0.8855957320687611,0.8182739692347295,0.8667413610050607,0.7812648268180169
23,0.01852585144378656,1.1563086883380678,0.8850029638411381,0.8168229821794606,0.8583222204111621,0.7854172571847408
24,0.011700925168128486,1.201465906783543,0.8897451096621221,0.8218168254125905,0.861243640649807,0.7932517154802553
25,0.018633386600926956,1.1396667459806558,0.8879668049792531,0.8232318718888996,0.8618754813396258,0.7943137424365424
26,0.021367772267994415,1.1031234697239185,0.8885595732068761,0.8273893501349942,0.8591819256766684,0.8026560433348269
