epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,0.8644677556629451,0.8595034259509433,0.7722772277227723,0.5824138642049078,0.6790673455648638,0.6180536475409966
2,0.4317659782070034,0.5268842341999213,0.7408270238788585,0.6574958476576612,0.6589251236456765,0.720812624001495
3,0.25729676234131715,0.5600388777545757,0.7221898660454281,0.6174525639238977,0.6033511044884845,0.7032359884336875
4,0.22933723840792225,0.6226703098983746,0.7751892836342458,0.6697839088941201,0.6878747068936536,0.7167969552791649
5,0.18214523767665872,0.5684856124345161,0.8270238788584741,0.740948846761652,0.7725494787411262,0.7409533211133809
6,0.1356818762976887,0.6607355313452125,0.8386721025043681,0.7521575835469673,0.7717775517366353,0.7429918730685171
7,0.10380633428411663,0.6160758660138257,0.7955736750145603,0.743279958539793,0.7555035480574205,0.7608393695246437
8,0.09820190817996297,0.48840983161251106,0.801980198019802,0.740904434168904,0.7474563785654148,0.7581106357366096
9,0.0785520965901186,0.7980942126316087,0.7996505532906232,0.7380160414295649,0.7774340925597171,0.7323386811873662
10,0.09440395083577144,0.9023359250236185,0.8543972044263249,0.7551595411690085,0.808877550091208,0.7368280878385488
11,0.0687708772240066,0.9151839088835577,0.8142108328479907,0.7241171715636673,0.7702955708536746,0.7164953721746485
12,0.08964239441205414,0.6886538336833904,0.819452533488643,0.7517755138805127,0.7618848583461038,0.7681184952604853
13,0.08448426840708258,1.2191641353311053,0.836924868957484,0.7074599945372103,0.7943013967557924,0.678279451189035
14,0.07344352744326417,0.6329299003125555,0.8293535235876529,0.7476090625579287,0.7362683564604989,0.7772427751392351
15,0.05052522385497314,0.840336128343561,0.8479906814210832,0.76363263137249,0.8057516484575843,0.7349044345457855
16,0.04800959301064722,0.7782750361456936,0.8555620267909144,0.7659779329633454,0.7830381544844383,0.7639592325133749
17,0.04435952192305297,0.8366218179838804,0.8386721025043681,0.7518523009798143,0.7737872583296267,0.7460594188091421
18,0.03252746658081206,0.8129890613743227,0.8584740827023879,0.7762298171265523,0.8376618569534576,0.7336194799400128
19,0.03734129719394435,0.8926684086960719,0.8474082702387886,0.761741399798318,0.8135396075517437,0.7283789684771047
20,0.03256678107998527,0.7185524373750006,0.8526499708794408,0.7751504395403758,0.7928702183406912,0.7644952442668813
21,0.032138857949867775,0.7419500844061128,0.8538147932440303,0.7631746277286252,0.7739731198973169,0.766325082729508
22,0.04122213540015438,1.1292739284534679,0.848573092603378,0.7413670293846674,0.7970866854898854,0.6969206782382364
23,0.0163621804800504,1.0288459996826618,0.8538147932440303,0.7588965477156685,0.8065629238698858,0.7233307143696865
24,0.018227258651368518,1.1092900235661938,0.8608037274315666,0.7649494656762276,0.8308958305391811,0.7206345712089134
25,0.02564964157832981,0.8052899405822953,0.8578916715200932,0.7723366395290182,0.784303816445006,0.7671546871015982
26,0.03084529903467142,0.9472979985821313,0.8538147932440303,0.7625615009925049,0.7876903992869148,0.7501960364016834
27,0.019256101558312366,0.8967223793504239,0.8573092603377985,0.7600347104660239,0.7892200259072141,0.7370409892848938
28,0.013701405810694131,0.9152611776620914,0.8509027373325568,0.7549622416311145,0.790303654580337,0.7292164166873313
