epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.4291855087203365,1.078568690589496,0.6359447004608295,0.21847033122085582,0.25110556139432866,0.26899515794961737
2,0.4810926370442875,0.3152240410896151,0.8168202764976958,0.6435962255388663,0.77802438877032,0.6121921462340973
3,0.16222748737932452,0.24352413336081163,0.8542626728110599,0.7306771511928695,0.7760004821781143,0.7231359046645017
4,0.08301573677266377,0.27967482541654526,0.8565668202764977,0.7512977966529372,0.8188620786993577,0.7081725125742994
5,0.046198866185506865,0.2800111164256772,0.8623271889400922,0.7217227459771574,0.8321647732843334,0.672311260443016
6,0.027527847192569396,0.31467368407928525,0.8721198156682027,0.746205127527768,0.8226706841485044,0.7034768595452402
7,0.019429408891042957,0.3266265599878742,0.8680875576036866,0.7575955295283228,0.7934079492195316,0.7329735377535987
8,0.012651336390659238,0.3488300006712442,0.8525345622119815,0.7657938478263341,0.7827673793257118,0.7585604863202142
9,0.00914792875677185,0.4182245780669161,0.8473502304147466,0.7613261305948843,0.7855156152675804,0.7493262591907776
10,0.006693891419441541,0.4182255981082627,0.869815668202765,0.7807492431833419,0.8169012041843812,0.7531502488737336
11,0.006515623859662179,0.4228673556968618,0.869815668202765,0.7632717110356863,0.8089204889553877,0.7328448871544803
12,0.005009547102548045,0.5147407454507353,0.8715437788018433,0.7555605734769173,0.81100996686759,0.723302782917032
13,0.004113161119284134,0.4937488123951011,0.869815668202765,0.7816644174372513,0.8095507717210301,0.7625531368888504
14,0.004567855766001254,0.5910204784812773,0.8369815668202765,0.7449643272344727,0.7707711069040359,0.7377940469804736
15,0.003975489394524895,0.536989984597968,0.863479262672811,0.7545971812039166,0.8121258974315515,0.7152584010204579
16,0.003721030748915342,0.5533088206954874,0.8508064516129032,0.7515569019268159,0.7948553082499338,0.7235124671231513
17,0.004740544881536789,0.5481151417045099,0.863479262672811,0.7525895372317242,0.8108252080449435,0.7176471934294387
18,0.002192639504002728,0.6107117728780997,0.8629032258064516,0.7704028324385066,0.8089064360709057,0.744011495483929
19,0.0019890335152934406,0.5757573298000948,0.8571428571428571,0.7407589415961403,0.7967310704413234,0.7131612107999865
20,0.0018361378396731297,0.5843255607366896,0.8646313364055299,0.7568609433684544,0.8147468774722462,0.7188476597770732
