epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.4623762423992157,1.2288450223428231,0.4008240141259564,0.17159452105832512,0.22195089650500477,0.21531713573655129
2,0.485678440362215,0.26303445669408476,0.8334314302530901,0.6855675662146392,0.7127546759561177,0.6667711258668483
3,0.16247154542803766,0.2269174458752214,0.8528546203649205,0.7203695321315975,0.7858236934391851,0.688110347366436
4,0.08287431505136192,0.2276606447067698,0.8669805768098882,0.7444638863608569,0.775198179368959,0.7333285290266954
5,0.04546586956223473,0.2358418071418311,0.8616833431430253,0.7514749908054686,0.7588574800083684,0.7514765066045932
6,0.027776771182427183,0.32045342889614403,0.8446144791053561,0.729754211272336,0.769889940748216,0.7117539786924992
7,0.018287364877469372,0.3188422084855389,0.872277810476751,0.7393788629921945,0.7994585807414226,0.719550091391422
8,0.012725019162389798,0.48336394867712223,0.8652148322542672,0.7298866761001042,0.8296590282587298,0.6936758246910488
9,0.010979300331397098,0.36839819319343575,0.8640376692171866,0.7250303496079874,0.7721548899728502,0.7086146609122944
10,0.005734687627026688,0.3769118576489842,0.8787522071806946,0.7458828492023452,0.8007557239039229,0.7240450131079731
11,0.00709940782637932,0.40763911859243374,0.8716892289582107,0.7509219259859465,0.7573755535671476,0.747599332044097
12,0.0040078189655082495,0.5393539808173619,0.8616833431430253,0.7239955194759448,0.7956491335399712,0.6898099727567734
