epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.5909215879272407,0.8830402406747453,0.5963890506697729,0.3962133670863886,0.46957430694884306,0.47766916937911946
2,1.0952982692651345,1.1230947507752314,0.5195107746068724,0.5154802244963171,0.631339438231276,0.5627602837043623
3,0.8311328425950987,0.8196362776733521,0.693069306930693,0.6082177681092704,0.5644049948638377,0.7017047485318287
4,0.7297699223731605,0.6045818427988302,0.801980198019802,0.6687546667252866,0.7379910719168281,0.6757262542793135
5,0.626884825107917,0.6497044493605952,0.7460687245195108,0.6933739708261065,0.7095292107581235,0.719755325170154
6,0.5520490607915735,0.9455534569246488,0.6860803727431567,0.6386260030008126,0.7291279042585713,0.6428744280958167
7,0.4398509219000247,0.6349974721799501,0.7891671520093185,0.6978263210888362,0.7030360008047474,0.7163971729683823
8,0.3602745486882476,0.6796652024422656,0.8223645894001165,0.697284182780174,0.740760686034403,0.6944401302314817
9,0.2991817653971121,0.6783625288969941,0.8520675596971462,0.7240178121284607,0.7789912136148235,0.6857205099984925
10,0.2894697896841074,0.685249630434555,0.8357600465928946,0.6960264935690452,0.7743644306003719,0.6643876472462098
11,0.2162883916810732,1.0606687777330484,0.7629586488060571,0.7142910776651584,0.712227627424701,0.7505560308642807
12,0.20308302113053414,0.8407812436812997,0.8293535235876529,0.7183329712760474,0.7725911820713967,0.6938275793626781
13,0.1660725016544104,0.9436348407400348,0.8468258590564939,0.7352664173188433,0.7781720523495099,0.7048968602311027
14,0.15548683380815495,1.1046676462502647,0.8468258590564939,0.718555386332502,0.7796298384007487,0.6816523812225167
15,0.15311360151964168,1.1076584951866455,0.8578916715200932,0.7498704227809425,0.794802206680881,0.7233754308465309
16,0.10733158377392306,1.364441785828597,0.8526499708794408,0.7384094606541194,0.7931504614790343,0.7006118849682486
17,0.11101202545297434,1.2825814525109347,0.8549796156086197,0.7336031005999113,0.7973531338619825,0.6941239012078058
18,0.0741817449151902,1.3733210270364127,0.8584740827023879,0.7490541899841457,0.8008698665263291,0.7169486509790504
19,0.05297968571457185,1.4027934846609706,0.8567268491555038,0.7440750739064503,0.7988050345402697,0.7090592244665451
20,0.10322357286605426,1.3837430015908359,0.8590564938846826,0.7505579401993752,0.8029511863866613,0.7154094617273253
